,FIG4|9896,HERPUD2|64224,HNRNPD|3184,UBE2R2|54926,TYK2|7297,EXOSC10|5394,ZNF143|7702,ZMYND11|10771,HNRNPA2B1|3181,CCDC55|84081,RAB2B|84932,PEX11B|8799,NAIF1|203245,DCP1B|196513,KAT5|10524,SAR1A|56681,LUZP6|767558,SMAD4|4089,ABCF1|23,ZNF777|27153,HNRNPL|3191,COBRA1|25920,DAZAP2|9802,MEN1|4221,SNIP1|79753,SPPL3|121665,HNRNPK|3190,SAFB2|9667,RUNDC1|146923,BANP|54971,THAP6|152815,EIF4ENIF1|56478,SP2|6668,EIF3J|8669,TBP|6908,ANAPC2|29882,UVRAG|7405,ZNF566|84924,CELF1|10658,ECD|11319,CUL1|8454,MED17|9440,CEPT1|10390,IFT57|55081,GLT8D1|55830,QRICH1|54870,C9orf78|51759,UBAC2|337867,LIN7C|55327,FUBP3|8939,FAM160A2|84067,ZXDC|79364,C2orf3|6936,DDX1|1653,RER1|11079,SAFB|6294,FLII|2314,ZER1|10444,FAM149B1|317662,JOSD1|9929,GPN3|51184,DBR1|51163,ARHGEF9|23229,C17orf39|79018,ARHGAP17|55114,ADCK1|57143,MPPE1|65258,MAP3K7|6885,CETN3|1070,WSB2|55884,SURF6|6838,VPS29|51699,PITPNB|23760,HNRNPH3|3189,BBS2|583,COX15|1355,ACAD9|28976,EIF3L|51386,PRPSAP2|5636,MFAP1|4236,POT1|25913,FNTB|2342,MEGF8|1954,SNRNP48|154007,HECTD3|79654,SRPR|6734,ARHGEF5|7984,SLC24A1|9187,CTCF|10664,CSDE1|7812,MYNN|55892,SLAIN2|57606,MATR3|9782,NSMCE4A|54780,SNAPIN|23557,OS9|10956,VPS52|6293,GOSR1|9527,RARS2|57038,CNOT2|4848
101,0.548954330573961,0.751263152257272,0.56733193197308,0.73629845422339,0.494925736094582,0.639199841677053,0.635915386020587,0.677297284939589,0.581555963246796,0.728932939578527,0.786320313721772,0.768339687504866,0.389661467839754,0.62362505587606,0.553635321620633,0.46307441203111,0.583870926367113,0.679855655134052,0.654473179141193,0.519140761320182,0.61082878417433,0.407481663610365,0.772783627752413,0.519757152414906,0.57648765646215,0.548239245207018,0.665894862200926,0.475084389886625,0.710637686785535,0.453903201799015,0.764210238353238,0.936700637627569,0.60460931506688,0.648294675814617,0.691745875069752,0.43644275389272,0.545269173416433,0.550908951492729,0.680657452374468,0.630004031555588,0.654324115673654,0.752452419828418,0.586797341020149,0.515978476136644,0.375761576120529,0.61285506273095,0.485797549055708,0.504515770704196,0.73088903079413,0.57452268539303,0.497806125358913,0.607852581859699,0.52997069467435,0.555078661412845,0.386635751797771,0.450411804470907,0.663179032398154,0.43224544188001,0.64475969647152,0.589950244905796,0.724939799964813,0.561812660108711,0.493836167489491,0.530459042775882,0.535146073986124,0.476929129629894,0.530083842201875,0.664578109482122,0.548338113613077,0.702547208728428,0.380232347454153,0.750238039333271,0.585846114485373,0.706957798409458,0.968120841782185,0.621590279395521,0.463562202750651,0.472962969955486,0.699317815930148,0.696301174757834,0.765742919389872,0.451479568731201,0.324689593307645,0.554714940809674,0.617061857726612,0.624257800893666,0.576900959476449,0.573754422387969,0.717698858457957,0.512349415802803,0.49822232139154,0.692645103109442,0.593052601633724,0.630175348603929,0.547152923671588,0.482557530514216,0.578608486663116,0.709212951542764,0.531750161790555,0.723673215992145
102,0.548330181009763,0.810225859321132,0.745937218287218,0.604974974113449,0.677382100990876,0.67196268218958,0.839662560183631,0.62130057364087,0.823413823813086,0.647376934795117,0.856191877366275,0.571250449052267,0.434189401952945,0.713438890597606,0.575756683913647,0.538426978318374,0.61379801358606,0.642268822302986,0.492221105298155,0.586930078413453,0.714419536454417,0.415013698309389,0.704300202734164,0.550153437204531,0.529384613045441,0.639657684354664,0.660557356416808,0.578513814884,0.613517506839079,0.478301578860241,0.762438263782654,0.638900250054141,0.480348106520485,0.60338940982079,0.577976253458047,0.497648511761387,0.538735867225249,0.762770951350192,0.587298811723318,0.505557613447678,0.807886482883023,0.879557183418442,0.532867040578092,0.564454051156606,0.644958508203276,0.576149619379893,0.580889706821364,0.489547616297844,0.863229853093104,0.494388473550531,0.500882040418098,0.611050243235245,0.49193122637228,0.55030668093361,0.450859333785569,0.513879195082679,0.529274183858893,0.418015395583141,0.747320030485751,0.398412948674263,0.520230474489997,0.523125791399152,0.481031355594533,0.630228843148589,0.432059620100631,0.394332505590436,0.533549259823653,0.520353585046048,0.574629880414907,0.629247923456299,0.441764019534129,0.666732435891495,0.617436109319288,0.631132828920309,0.493941402501023,0.407867219202149,0.339154452785837,0.402658368958032,0.60961262970363,0.475427433149187,0.885768133204516,0.520965054595219,0.386137750152337,0.724298843085716,0.484142586590616,0.532964096488317,0.438160252437064,0.492623327290169,0.484878821249441,0.341649566697559,0.522412397828047,0.583319674709496,0.563144063719333,0.672234178654823,0.560427025323876,0.384797590586557,0.565013855173766,0.500339424073547,0.421715839959987,0.859436839387653
103,0.532348652697236,0.550636129222706,0.492092589966641,0.577231526950831,0.59326171666131,0.663272396140885,0.543243863086169,0.506066377444393,0.595422071081964,0.510520311490969,0.57282132384923,0.640842275685085,0.531217947429871,0.616222158203876,0.519642184863934,0.485456051210588,0.476494153649948,0.205521041416256,0.650577748161738,0.478021325390035,0.570155781923361,0.478437970858357,0.755493767650719,0.584524919007061,0.513743651622065,0.546820320489039,0.640644456356589,0.329173905358383,0.453392272401262,0.631027544896675,0.602626542532477,0.581751015234606,0.467814564455767,0.64309996852545,0.495246770462221,0.426208176425843,0.457912362397975,0.38125672679033,0.516389096898248,0.598835377758045,0.512893206451098,0.589422214144682,0.431955766423522,0.399556081179771,0.534013857501853,0.533018063271276,0.572103902189943,0.49063386900426,0.526242928694799,0.557318337295005,0.524361965173986,0.32782963294031,0.280906477295013,0.50276876200135,0.415681921458814,0.423247111165211,0.949350223947901,0.366785212914406,0.491013644300085,0.479147099986861,0.866741099307138,0.506523271008759,0.503887978965532,0.466544717942461,0.536675371223621,0.557046563703395,0.231498625578102,0.476123439594236,0.51968498700951,0.794650219014031,0.472188319176862,0.644684999741444,0.497393778798348,0.528944699424854,0.816618905487169,0.7099564769693,0.647331162632101,0.4486816555495,0.478477885157989,0.622307694386269,0.626512264394036,0.547482904020791,0.272918843040065,0.442783128527807,0.672801418572083,0.683685010641793,0.424028632812596,0.82987805749959,0.609749899530367,0.460754713254518,0.368988085591875,0.520486138382113,0.5106018360661,0.490770841859675,0.546343793461576,0.560415426725291,0.685672100341666,0.578475381650522,0.476929294746904,0.61308339140654
104,0.787241766255366,0.368057031210229,0.511185824787003,0.720367047645755,0.640766204891461,0.470490361738122,0.372037402703903,0.402406766969652,0.347933747944044,0.16541113125376,0.680230942569933,0.85439712730286,0.757699772725061,0.504399389656155,0.696191226387494,0.554896490487851,0.386571029292112,0.335380646518194,0.57294253927987,0.476316811598827,0.60825413723488,0.463266535700026,0.579360530389887,0.504797166012228,0.474412114755294,0.43155686945367,0.660810892485148,0.474930542205169,0.430677183502728,0.590229191051502,0.335938662655889,0.685756765093333,0.560838468822769,0.33058896078265,0.430362336577079,0.635727216035937,0.517288249528071,0.246781398648805,0.487283824722381,0.562623215332866,0.262444714330621,0.47115046970426,0.676095256949587,0.464116158053808,0.525469651842741,0.717908486448791,0.681576573855385,0.506388415242017,0.462749150425729,0.428371568015751,0.444175032400459,0.630629882193144,0.232581416988308,0.524494570129499,0.646958734810577,0.390087290899114,0.586335818219807,0.696488495250337,0.369886935352615,0.412186013969717,0.450026820042975,0.630351586388801,0.296938745829897,0.440722523171318,0.725925170583778,0.719660471611938,0.543111123654761,0.509051963282727,0.621096655390659,0.463869769037984,0.354012575300321,0.572474805162413,0.39479487709599,0.384179199779177,0.844137415460566,0.679076767689342,1,0.567920446995888,0.372851660627881,0.350625117915377,0.344895484987798,0.647420649792988,0.426132688290088,0.239414126322021,0.79333602352496,0.604899795476584,0.514137489740078,0.342364834550901,0.569251269039191,0.511330533472006,0.314280106874687,0.572092571965912,0.348671175299258,0.463952482735583,0.562380765277695,0.601097958188328,0.603294611387054,0.455968264620357,0.493593567339283,0.342003666030744
105,0.453958216991535,0.932908589404581,0.524908094970374,0.525387668827293,0.685654110289772,0.56196609800992,0.611441123201451,0.454305240999167,0.495117257340166,0.399355834220862,0.647911032171822,0.578924481016674,0.416486447231888,0.6170182834954,0.462130836943746,0.476153321886651,0.428652009724595,0.536781596841942,0.295528865152575,0.499242285732657,0.451945547979972,0.466971618448252,0.684346572974827,0.572551633022118,0.555421250491519,0.705963101300279,0.505681188583446,0.503336386781538,0.512752178315849,0.734908926922854,0.610858044247136,0.417195085554113,0.37349706531675,0.5244801606217,0.619288845876272,0.552639547380807,0.330704771892275,0.623016763838284,0.548067290974142,0.287485838761931,0.691905966638877,0.468989361370637,0.389963256676969,0.74135751331828,0.715698596274647,0.694485609247479,0.582900621108416,0.418175137229919,0.451939286184922,0.433296062048268,0.579778616016345,0.757299724566403,0.394196047642278,0.47563345131302,0.47977542279775,0.422609299754151,0.419953175384333,0.545848381004179,0.541693083817532,0.477121441700884,0.371511887996148,0.644892493864282,0.450596201087297,0.549537413005327,0.583982945778885,0.284239926372128,0.560233155896846,0.409528866158812,0.455620407171774,0.524534608114821,0.353557775953289,0.463045643665777,0.572471513030839,0.430406011779163,0.530789343654206,0.427255475520675,0.574735167375494,0.498498254697904,0.459859218304113,0.347734940884337,0.696376654642441,0.491041012955009,0.45045140836652,0.625234910650947,0.393732831992819,0.37924592020746,0.494493132026536,0.457285370033284,0.507463726042574,0.307648100416115,0.56179174351935,0.417216143421998,0.424507805767399,0.409470530764511,0.542043262710801,0.395037443420306,0.533655689622218,0.47621429610098,0.439130189134698,0.638624211275592
106,0.626902087513865,0.584904357107982,0.731475779084013,0.704733564864105,0.735185036394945,0.306635419338022,0.611018120237508,0.110254986298046,0.367926266026746,0.343179351678738,0.468471538433484,0.491096078807984,0.667688667777818,0.480435727234273,0.558961202663637,0.460913791522546,0.317073367654532,0.455315685495168,0.679607999068786,0.980590785304375,0.956344994688696,0.768058476111846,0.419710064916895,0.960329627057211,0.399683181238306,0.746228565301609,0.540561705624364,0.324403979794308,0.291788516466308,0.770146042965858,0.520134508150005,0.398473287406935,0.301876017551959,0.820303379486235,0.833399014907994,0.610881120027897,0.275396701855393,0.385298512232761,0.296611294404562,0.453820656196204,0.542154205204107,0.617190100206421,0.503517791960605,0.356744058619601,0.466645730192273,0.566478430851096,0.649269523298247,0.42276865144054,0.660267170580766,0.429688820534934,0.227024889689023,0.41393599485772,0.608436402368016,0.55428745645864,0.624945865616904,0.999115973030362,0.52902981865069,0.505065698369855,0.159436946545504,0.506003590845971,0.306467354182501,0.222627074148625,0.184953760847903,0.385180461119452,0.458547838249206,0.445632295728676,0.249777353294483,0.478471383261694,0.862809586665668,0.397784924959809,0.71188031759978,0.680286759589285,0.538680389872322,0.433406797452027,0.264282242918524,0.80197204183091,0.411350202702326,0.625260485331057,0.646137797320123,0.672448748278568,0.4959919153628,0.430066831054676,0.35829838239761,0.46291026545766,0.478848102153715,0.170238100316774,0.407012903107696,0.373826221791748,0.450830454848251,0.542719805334587,0.418975264612799,0.199665010698963,0.342783263793026,0.580191200874634,0.902780665569109,0.353362737412569,0.56807621974473,0.522646796232562,0.407561510434827,0.510728172836832
107,0.691366014221054,0.649202571222392,0.545153854603495,0.353292021838708,0.620165799096118,0.501801418114623,0.548310660335935,0.520254660144459,0.557426636327883,0.665575649396412,0.95596642979006,0.545305110242041,0.600103976094865,0.574950777233787,0.572450197133416,0.650084683213512,0.554864768715586,0.46596738997926,0.484483409873601,0.603631875348761,0.503311544592738,0.573645530001373,0.431325702980443,0.675093449312226,0.744155455696769,0.470200453563348,0.556248171845684,0.612995361488265,0.582975638332736,0.79551047567056,0.767686304187883,0.822250903264203,0.493929674175637,0.484229354441848,0.618224592947382,0.572758137156156,0.44331779673572,0.590055737853979,0.664240451159583,0.50253940909851,0.495537910447713,0.653923752394933,0.40222855724196,0.672966462549723,0.744529606859257,0.882052443786191,0.586592107110624,1,0.544284548631118,0.413391096237983,0.771674294584481,0.738812704433738,0.555934087237621,0.703879960429329,0.540978158280142,0.602744426275143,0.779184180915865,0.585337279884242,0.521726879427141,0.465631445551849,0.333884315702977,0.863940693024879,0.381492045499448,0.553670831098017,1,0.46832754980898,0.451471577196365,0.455014549830637,0.631090845915889,0.370766331965027,0.505667114145989,0.286741818889049,0.515027980121202,0.700999180066945,0.999105159446177,0.48526486811649,0.651963872197422,0.316602656424898,0.595124470136082,0.671187974308458,0.529916969916162,0.71739306101547,0.593506599499998,0.517882888146123,0.548873214224035,0.57108039734863,0.79533935384564,0.657613208317203,0.757440895541363,0.376738499537913,0.544857860937537,0.496001391643052,0.45381385971371,0.43824722024467,0.497735830356887,0.442347186825307,0.581284444159289,0.646811656721956,0.412242478578982,0.375781615437826
108,0.767937232668359,0.384100752686685,0.483922858993803,0.756397275579574,0.355869938320423,0.357739930631529,0.519965262516536,0.473005740672152,0.455616981351738,0.587583814551241,0.468060898194936,0.641047422827434,0.582386882809947,0.53972021122968,0.47179785767249,0.69631033182529,0.398515556929743,0.351774954627722,0.592445836394637,0.607732809638717,0.608303459207156,0.551063814239905,0.78170122319396,0.424678175372207,0.438435953910582,0.513226375980638,0.786850414820955,0.580748045784548,0.656529476057792,0.368644670325522,0.374696426257558,0.365261124458825,0.566544019608156,0.693813975372536,0.573457123999845,0.632825319008138,0.47245349168116,0.207096567183705,0.50021928105282,0.501448962499414,0.525471584035801,0.610372676284894,0.29183003463288,0.78582549753021,0.681578080906492,0.692288874000804,0.853086798776972,0.762177821375956,0.405513396016108,0.561001643390028,0.402700639604503,0.575964151182915,0.747398600190664,0.931722148717834,0.475699034769072,0.474574296274632,0.813144610442447,0.756740409198786,0.503123326364849,0.382992589062323,0.409004226024014,0.841261489399898,0.620741401367628,0.535663016703675,0.513814165956587,0.270945354163079,0.444291438584598,0.355051409036866,0.522124853428676,0.453440229339213,0.491638381933915,0.464514777169514,0.436836246982751,0.540416003845343,0.488284803587474,0.610881591509094,0.736969255318792,0.333989001452856,0.542736689016323,0.863295588616227,0.294466662385341,0.61389364419189,0.306632795061608,0.236552493944339,0.473260889243394,0.561211521393816,0.31508234527051,0.548277044792028,0.473241404452924,0.375331853477578,0.331159309903254,0.534106754923353,0.488204686839576,0.302948880691881,0.479303155159396,0.576622997538154,0.747721706992493,0.592312024608744,0.695417187759659,0.443353664793648
109,1,0.443858412427877,0.370480585796667,0.538309664797722,0.52385943518847,0.541547819038947,0.53479724136011,0.655621105882006,0.413117734028706,0.458254496320689,0.384504797603234,0.664982170082156,0.489925093460128,0.363025686044308,0.597303266288665,0.796769901714711,0.447261200873117,0.442162991088544,0.596861264948793,0.373996970957917,0.449636889038813,0.212082253210833,0.505085417077905,0.347049289774179,0.496120704698224,0.383355666694571,0.577053946069577,0.30770482964217,0.44984966935279,0.288670395665508,0.646619931303375,0.51591022285437,0.650625607475361,0.725679672089003,0.523691348743468,0.177845337328667,0.652310855945781,0.630870971995505,0.622465522125001,0.834750884254505,0.46885043225544,0.668495198144173,0.792416187528873,0.519896218892135,0.480101806555571,0.480429464330615,0.598574888466825,0.380222583601928,0.550025397346748,0.34159488280165,0.392198608816615,0.478923980902083,0.503907893857385,1,0.45742068182252,0.247538626069715,0.454105882803763,0.544394025999389,0.518738505058742,0.519370324669944,0.701853361663429,0.586556074979178,0.832534779686279,0.727966985157534,0.367157491026263,0.194335906704689,0.474084225649569,0.699028754214092,0.459213823989834,0.716124767193986,0.241715218565192,0.725818379517352,0.752895152285108,0.422330874603276,0.562189564420907,0.509469309351901,0.591405445202107,0.441746507503771,0.486552276627446,0.587218828423752,0.554297461886248,0.319072514746044,0.628859558057107,0.465524102852917,0.514755493928585,0.652540561436081,0.298529638602375,0.610471055777719,0.368210055587342,0.749350936460792,0.612699986783751,1,0.567168688101298,0.647301597635907,0.50226498829132,0.423493465086173,0.447041464639211,0.533764690074918,0.838449493666654,0.381271840662704
110,0.789791925893261,0.642546596828609,0.589200203404822,0.574501382142128,0.579288964741215,0.573748703807839,0.583678019336387,0.473405095144553,0.674000488350124,0.501394881996589,0.738641821370567,0.636174991246053,0.537361447980895,0.487625278856168,0.528094466425258,0.68863859929201,0.434067348452517,0.546075941810994,0.626834119216443,0.473165414147894,0.600864915282954,0.514845495855732,0.479345240357805,0.540867700589408,0.632014490587932,0.471890074530892,0.677987299750295,0.557412025891094,0.636985066670829,0.697594048126649,0.631188393690883,0.654488474525044,0.394445802615394,0.567682202069402,0.575957535136451,0.548754515362273,0.576493358352815,0.612375036602729,0.603093479093211,0.49510998300825,0.490704475219403,0.700361530362769,0.476223220152458,0.921944010304842,0.833006578288706,0.782880342074888,0.549740298208651,0.49720629039306,0.704426817344068,0.441198126885347,0.518562165491338,0.645753753158398,0.325543864373304,0.541868487703625,0.493693708904696,0.526698987559086,0.643609684857369,0.456882694461157,0.550381922395056,0.480139354849687,0.509535102751961,0.86362272232087,0.496111803888503,0.506022768466938,0.596222696441675,0.483597201625902,0.542802080854203,0.519970430438551,0.690874131966134,0.419529825755129,0.452877987439175,0.489599766407528,0.616381487522731,0.674650200585967,0.818891309196753,0.576472880985367,0.693552872837238,0.447761122401919,0.633082796703487,0.552751446116554,0.706619498785023,0.608125087776568,0.506355647694873,0.555624083351304,0.480415029359572,0.566120462082195,0.506310920603967,0.702671671486597,0.534998965006514,0.500434588840071,0.629862852332224,0.555222650410035,0.599589201362164,0.482931280941829,0.628388712461429,0.384917069116263,0.571644594486633,0.560212661193228,0.503610961735376,0.514053165600411
